"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-3862296357660898447"	"False"	"High"	"IsMasterProtein"	"PF3D7_0207700.1-p1"	"transcript=PF3D7_0207700.1 | gene=PF3D7_0207700 | organism=Plasmodium_falciparum_3D7 | gene_product=serine repeat antigen 4 | transcript_product=serine repeat antigen 4 | location=Pf3D7_02_v3:308847-312155(-) | protein_length=962 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"26.328"	"9"	"9"	"11"	"7"	"962"	"108.6"	"5.76"	"33.03"	"9"	"2"	"1.012"	"0.607"	"0.758"	"0.598"	"0.529"	"0.298"	"0.285"	"0.179"	"0.111"	"1914.1"	"1937.5"	"1162.2"	"1450.7"	"1144.8"	"1012.4"	"570.6"	"544.9"	"343.1"	"212.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3421483384314484688"	"False"	"High"	"IsMasterProtein"	"PF3D7_1412300.1-p1"	"transcript=PF3D7_1412300.1 | gene=PF3D7_1412300 | organism=Plasmodium_falciparum_3D7 | gene_product=nuclear transport factor 2, putative | transcript_product=nuclear transport factor 2, putative | location=Pf3D7_14_v3:491494-492221(-) | protein_length=125 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"26.317"	"41"	"5"	"15"	"5"	"125"	"14.4"	"5.81"	"42.72"	"5"	"0"	"0.995"	"0.616"	"0.747"	"0.641"	"0.796"	"0.773"	"0.700"	"0.469"	"0.261"	"2256.0"	"2244.4"	"1389.5"	"1685.3"	"1446.3"	"1796.7"	"1743.5"	"1579.0"	"1058.2"	"588.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6638357513916400121"	"False"	"High"	"IsMasterProtein"	"PF3D7_0309500.1-p1"	"transcript=PF3D7_0309500.1 | gene=PF3D7_0309500 | organism=Plasmodium_falciparum_3D7 | gene_product=asparagine synthetase [glutamine-hydrolyzing], putative | transcript_product=asparagine synthetase [glutamine-hydrolyzing], putative | location=Pf3D7_03_v3:402933-405440(+) | protein_length=610 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"26.276"	"14"	"8"	"9"	"8"	"610"	"69.8"	"7.25"	"28.17"	"8"	"0"	"1.011"	"0.572"	"0.747"	"0.562"	"0.576"	"0.251"	"0.229"	"0.167"	"0.095"	"2088.2"	"2110.4"	"1193.5"	"1560.2"	"1173.0"	"1203.8"	"523.8"	"479.1"	"347.9"	"199.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8873144206519115422"	"False"	"High"	"IsMasterProtein"	"PF3D7_0811400.1-p1"	"transcript=PF3D7_0811400.1 | gene=PF3D7_0811400 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved protein, unknown function | transcript_product=conserved protein, unknown function | location=Pf3D7_08_v3:575986-578370(+) | protein_length=608 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"26.113"	"16"	"9"	"9"	"9"	"608"	"71.3"	"5.57"	"26.96"	"9"	"0"	"1.138"	"0.618"	"0.762"	"0.607"	"0.592"	"0.455"	"0.301"	"0.185"	"0.102"	"2156.0"	"2454.4"	"1333.3"	"1643.8"	"1308.0"	"1277.2"	"981.5"	"649.1"	"398.5"	"220.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2847430798005401822"	"False"	"High"	"IsMasterProtein"	"PF3D7_1408000.1-p1"	"transcript=PF3D7_1408000.1 | gene=PF3D7_1408000 | organism=Plasmodium_falciparum_3D7 | gene_product=plasmepsin II | transcript_product=plasmepsin II | location=Pf3D7_14_v3:293471-294832(+) | protein_length=453 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.949"	"16"	"6"	"11"	"6"	"453"	"51.4"	"5.59"	"33.97"	"6"	"0"	"0.972"	"0.517"	"0.652"	"0.294"	"0.189"	"0.126"	"0.163"	"0.105"	"0.061"	"3407.1"	"3313.1"	"1759.8"	"2220.5"	"1002.8"	"644.5"	"428.5"	"554.4"	"357.3"	"208.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6797621605934453159"	"False"	"High"	"IsMasterProtein"	"PF3D7_0512600.1-p1"	"transcript=PF3D7_0512600.1 | gene=PF3D7_0512600 | organism=Plasmodium_falciparum_3D7 | gene_product=ras-related protein Rab-1B | transcript_product=ras-related protein Rab-1B | location=Pf3D7_05_v3:544540-545993(+) | protein_length=200 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.829"	"41"	"9"	"14"	"6"	"200"	"22.9"	"6.58"	"40.23"	"9"	"3"	"1.010"	"0.576"	"0.706"	"0.500"	"0.384"	"0.241"	"0.230"	"0.136"	"0.092"	"3011.1"	"3040.0"	"1733.7"	"2124.6"	"1504.1"	"1155.4"	"724.6"	"693.6"	"409.9"	"278.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9036229172999412410"	"False"	"High"	"IsMasterProtein"	"PF3D7_1338100.1-p1"	"transcript=PF3D7_1338100.1 | gene=PF3D7_1338100 | organism=Plasmodium_falciparum_3D7 | gene_product=26S proteasome regulatory subunit RPN3, putative | transcript_product=26S proteasome regulatory subunit RPN3, putative | location=Pf3D7_13_v3:1542080-1543981(+) | protein_length=503 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.689"	"10"	"4"	"9"	"4"	"503"	"59.0"	"8.59"	"20.55"	"4"	"0"	"1.094"	"0.628"	"0.607"	"0.321"	"0.265"	"0.238"	"0.248"	"0.176"	"0.098"	"1601.4"	"1751.4"	"1006.3"	"971.7"	"514.8"	"424.1"	"381.9"	"397.8"	"281.5"	"157.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4199201558745300615"	"False"	"High"	"IsMasterProtein"	"PF3D7_1012600.1-p1"	"transcript=PF3D7_1012600.1 | gene=PF3D7_1012600 | organism=Plasmodium_falciparum_3D7 | gene_product=GMP synthase [glutamine-hydrolyzing] | transcript_product=GMP synthase [glutamine-hydrolyzing] | location=Pf3D7_10_v3:482527-484194(-) | protein_length=555 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.663"	"10"	"6"	"10"	"6"	"555"	"63.9"	"6.43"	"29.92"	"6"	"0"	"1.021"	"0.573"	"0.636"	"0.176"	"0.210"	"0.171"	"0.190"	"0.137"	"0.056"	"3367.7"	"3438.4"	"1928.8"	"2143.0"	"592.5"	"707.2"	"574.3"	"639.8"	"460.3"	"189.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6650510299748666197"	"False"	"High"	"IsMasterProtein"	"PF3D7_0814900.1-p1"	"transcript=PF3D7_0814900.1 | gene=PF3D7_0814900 | organism=Plasmodium_falciparum_3D7 | gene_product=superoxide dismutase [Fe] | transcript_product=superoxide dismutase [Fe] | location=Pf3D7_08_v3:708228-708824(+) | protein_length=198 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.591"	"21"	"4"	"9"	"4"	"198"	"22.7"	"6.79"	"32.22"	"4"	"0"	"0.950"	"0.582"	"0.765"	"0.643"	"0.762"	"0.837"	"0.710"	"0.517"	"0.299"	"2568.5"	"2441.0"	"1495.8"	"1963.7"	"1650.3"	"1957.0"	"2149.9"	"1822.6"	"1328.5"	"767.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5547719064459229210"	"False"	"High"	"IsMasterProtein"	"PF3D7_0925900.1-p1"	"transcript=PF3D7_0925900.1 | gene=PF3D7_0925900 | organism=Plasmodium_falciparum_3D7 | gene_product=lipocalin | transcript_product=lipocalin | location=Pf3D7_09_v3:1040713-1041516(+) | protein_length=217 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.522"	"23"	"5"	"12"	"5"	"217"	"24.7"	"5.63"	"38.35"	"5"	"0"	"1.005"	"0.545"	"0.697"	"0.576"	"0.652"	"0.660"	"0.706"	"0.498"	"0.131"	"5911.3"	"5938.5"	"3221.0"	"4122.4"	"3404.7"	"3855.2"	"3898.9"	"4174.9"	"2945.4"	"775.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"931026683963656359"	"False"	"High"	"IsMasterProtein"	"PF3D7_1403900.1-p1"	"transcript=PF3D7_1403900.1 | gene=PF3D7_1403900 | organism=Plasmodium_falciparum_3D7 | gene_product=serine/threonine protein phosphatase CPPED1, putative | transcript_product=serine/threonine protein phosphatase CPPED1, putative | location=Pf3D7_14_v3:142242-143138(-) | protein_length=298 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"25.255"	"22"	"7"	"12"	"7"	"298"	"35.2"	"6.20"	"29.40"	"7"	"0"	"1.022"	"0.629"	"0.753"	"0.599"	"0.672"	"0.582"	"0.572"	"0.448"	"0.359"	"2382.5"	"2435.7"	"1498.4"	"1794.1"	"1426.9"	"1600.9"	"1387.1"	"1361.8"	"1068.0"	"855.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1456530102742749447"	"False"	"High"	"IsMasterProtein"	"PF3D7_1216200.1-p1"	"transcript=PF3D7_1216200.1 | gene=PF3D7_1216200 | organism=Plasmodium_falciparum_3D7 | gene_product=glycerol-3-phosphate dehydrogenase [NAD(+)], putative | transcript_product=glycerol-3-phosphate dehydrogenase [NAD(+)], putative | location=Pf3D7_12_v3:648889-650552(+) | protein_length=367 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"24.869"	"23"	"10"	"12"	"10"	"367"	"41.2"	"7.33"	"33.68"	"10"	"0"	"0.986"	"0.548"	"0.716"	"0.546"	"0.578"	"0.324"	"0.171"	"0.116"	"0.064"	"4152.4"	"4095.9"	"2277.3"	"2973.5"	"2268.2"	"2401.2"	"1346.7"	"709.9"	"480.2"	"263.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1975229397689915091"	"False"	"High"	"IsMasterProtein"	"PF3D7_1021600.1-p1"	"transcript=PF3D7_1021600.1 | gene=PF3D7_1021600 | organism=Plasmodium_falciparum_3D7 | gene_product=deoxyribose-phosphate aldolase, putative | transcript_product=deoxyribose-phosphate aldolase, putative | location=Pf3D7_10_v3:871095-871886(+) | protein_length=263 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"24.795"	"24"	"6"	"8"	"6"	"263"	"29.0"	"7.21"	"23.40"	"6"	"0"	"1.000"	"0.576"	"0.751"	"0.698"	"0.789"	"0.822"	"0.766"	"0.565"	"0.374"	"1969.1"	"1969.1"	"1133.5"	"1478.1"	"1374.3"	"1553.5"	"1617.7"	"1509.3"	"1112.7"	"736.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8561317614887246031"	"False"	"High"	"IsMasterProtein"	"PF3D7_0802000.1-p1"	"transcript=PF3D7_0802000.1 | gene=PF3D7_0802000 | organism=Plasmodium_falciparum_3D7 | gene_product=glutamate dehydrogenase, putative | transcript_product=glutamate dehydrogenase, putative | location=Pf3D7_08_v3:146089-150282(+) | protein_length=1397 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"23.764"	"8"	"11"	"11"	"11"	"1397"	"160.3"	"6.74"	"30.63"	"11"	"0"	"0.974"	"0.501"	"0.482"	"0.157"	"0.167"	"0.146"	"0.134"	"0.081"	"0.047"	"3730.9"	"3634.6"	"1868.3"	"1796.8"	"584.9"	"624.5"	"546.5"	"499.2"	"303.2"	"177.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"780110080434251676"	"False"	"High"	"IsMasterProtein"	"PF3D7_0807900.1-p1"	"transcript=PF3D7_0807900.1 | gene=PF3D7_0807900 | organism=Plasmodium_falciparum_3D7 | gene_product=tyrosine--tRNA ligase | transcript_product=tyrosine--tRNA ligase | location=Pf3D7_08_v3:402595-404141(+) | protein_length=373 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"23.763"	"17"	"5"	"6"	"5"	"373"	"43.4"	"7.53"	"24.91"	"5"	"0"	"0.948"	"0.564"	"0.720"	"0.478"	"0.493"	"0.164"	"0.153"	"0.106"	"0.047"	"1343.1"	"1273.4"	"757.4"	"967.3"	"641.9"	"662.6"	"220.1"	"205.6"	"142.7"	"63.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-426113643716097258"	"False"	"High"	"IsMasterProtein"	"PF3D7_1366500.1-p1"	"transcript=PF3D7_1366500.1 | gene=PF3D7_1366500 | organism=Plasmodium_falciparum_3D7 | gene_product=nucleoside diphosphate kinase | transcript_product=nucleoside diphosphate kinase | location=Pf3D7_13_v3:2661573-2662022(+) | protein_length=149 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"23.567"	"48"	"7"	"9"	"7"	"149"	"17.0"	"8.94"	"24.43"	"7"	"0"	"0.992"	"0.595"	"0.753"	"0.650"	"0.820"	"0.802"	"0.614"	"0.214"	"0.118"	"2955.6"	"2931.2"	"1759.9"	"2226.1"	"1921.4"	"2423.0"	"2369.0"	"1813.5"	"633.2"	"348.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"962050963155403195"	"False"	"High"	"IsMasterProtein"	"PF3D7_0501300.1-p1"	"transcript=PF3D7_0501300.1 | gene=PF3D7_0501300 | organism=Plasmodium_falciparum_3D7 | gene_product=skeleton-binding protein 1 | transcript_product=skeleton-binding protein 1 | location=Pf3D7_05_v3:68930-70113(+) | protein_length=337 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"22.918"	"13"	"3"	"5"	"3"	"337"	"36.3"	"4.45"	"20.76"	"3"	"0"	"1.049"	"0.534"	"0.605"	"0.352"	"0.328"	"0.384"	"0.454"	"0.396"	"0.313"	"690.2"	"724.3"	"368.3"	"417.7"	"242.7"	"226.4"	"265.3"	"313.1"	"273.0"	"216.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7272553339215250583"	"False"	"High"	"IsMasterProtein"	"PF3D7_0813400.1-p1"	"transcript=PF3D7_0813400.1 | gene=PF3D7_0813400 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved protein, unknown function | transcript_product=conserved protein, unknown function | location=Pf3D7_08_v3:658493-662095(-) | protein_length=659 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"22.737"	"11"	"6"	"10"	"6"	"659"	"76.8"	"5.50"	"28.83"	"6"	"0"	"1.138"	"0.638"	"0.709"	"0.499"	"0.402"	"0.277"	"0.274"	"0.169"	"0.079"	"2531.5"	"2880.8"	"1616.3"	"1793.7"	"1262.9"	"1018.7"	"702.3"	"693.2"	"426.7"	"201.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5007218310483478451"	"False"	"High"	"IsMasterProtein"	"PF3D7_0520600.1-p1"	"transcript=PF3D7_0520600.1 | gene=PF3D7_0520600 | organism=Plasmodium_falciparum_3D7 | gene_product=bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] | transcript_product=bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] | location=Pf3D7_05_v3:843586-844817(-) | protein_length=152 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"22.684"	"27"	"4"	"7"	"4"	"152"	"17.7"	"5.88"	"24.00"	"4"	"0"	"1.051"	"0.623"	"0.751"	"0.531"	"0.422"	"0.221"	"0.228"	"0.155"	"0.087"	"1886.5"	"1983.5"	"1175.7"	"1417.7"	"1001.4"	"796.2"	"416.7"	"429.2"	"293.0"	"163.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"1817981591956845340"	"False"	"High"	"IsMasterProtein"	"PF3D7_1328100.1-p1"	"transcript=PF3D7_1328100.1 | gene=PF3D7_1328100 | organism=Plasmodium_falciparum_3D7 | gene_product=proteasome subunit beta type-7, putative | transcript_product=proteasome subunit beta type-7, putative | location=Pf3D7_13_v3:1184208-1185020(+) | protein_length=270 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"22.221"	"23"	"8"	"12"	"8"	"270"	"29.9"	"7.84"	"35.30"	"8"	"0"	"0.972"	"0.539"	"0.701"	"0.564"	"0.700"	"0.731"	"0.346"	"0.093"	"0.049"	"5717.8"	"5557.7"	"3084.3"	"4008.9"	"3226.9"	"4000.0"	"4177.9"	"1977.4"	"533.6"	"278.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3134454868857069260"	"False"	"High"	"IsMasterProtein"	"PF3D7_1036900.1-p1"	"transcript=PF3D7_1036900.1 | gene=PF3D7_1036900 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_10_v3:1452599-1458006(-) | protein_length=1681 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"22.065"	"4"	"7"	"8"	"7"	"1681"	"192.6"	"9.26"	"26.26"	"7"	"0"	"1.044"	"0.645"	"0.749"	"1.622"	"2.436"	"2.396"	"2.364"	"1.572"	"1.189"	"606.9"	"633.4"	"391.4"	"454.6"	"984.5"	"1478.5"	"1454.4"	"1434.6"	"953.8"	"721.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5982659877150458589"	"False"	"High"	"IsMasterProtein"	"PF3D7_1424100.1-p1"	"transcript=PF3D7_1424100.1 | gene=PF3D7_1424100 | organism=Plasmodium_falciparum_3D7 | gene_product=60S ribosomal protein L5, putative | transcript_product=60S ribosomal protein L5, putative | location=Pf3D7_14_v3:973853-975543(-) | protein_length=294 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.840"	"19"	"5"	"8"	"5"	"294"	"34.0"	"9.77"	"27.38"	"5"	"0"	"1.511"	"0.870"	"1.055"	"0.481"	"0.690"	"0.755"	"0.656"	"0.398"	"0.276"	"1114.5"	"1683.5"	"969.8"	"1175.7"	"535.8"	"769.3"	"841.1"	"730.8"	"443.4"	"307.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2519780049100973906"	"False"	"High"	"IsMasterProtein"	"PF3D7_1248900.1-p1"	"transcript=PF3D7_1248900.1 | gene=PF3D7_1248900 | organism=Plasmodium_falciparum_3D7 | gene_product=26S protease regulatory subunit 8, putative | transcript_product=26S protease regulatory subunit 8, putative | location=Pf3D7_12_v3:2002723-2004030(-) | protein_length=435 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.788"	"14"	"5"	"8"	"3"	"435"	"49.5"	"7.05"	"26.83"	"5"	"0"	"1.091"	"0.675"	"0.679"	"0.413"	"0.354"	"0.266"	"0.298"	"0.224"	"0.102"	"842.3"	"918.7"	"568.9"	"571.7"	"347.8"	"298.2"	"224.4"	"251.4"	"188.9"	"86.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3188892794205615546"	"False"	"High"	"IsMasterProtein"	"PF3D7_1027300.1-p1"	"transcript=PF3D7_1027300.1 | gene=PF3D7_1027300 | organism=Plasmodium_falciparum_3D7 | gene_product=peroxiredoxin | transcript_product=peroxiredoxin | location=Pf3D7_10_v3:1140589-1142602(-) | protein_length=393 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.692"	"18"	"7"	"10"	"7"	"393"	"43.9"	"9.70"	"27.82"	"7"	"0"	"1.183"	"0.762"	"0.926"	"0.672"	"0.659"	"0.555"	"0.653"	"0.450"	"0.331"	"1731.5"	"2047.8"	"1320.1"	"1603.2"	"1163.4"	"1141.2"	"960.7"	"1130.0"	"779.0"	"572.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4632525174006043847"	"False"	"High"	"IsMasterProtein"	"PF3D7_0622800.1-p1"	"transcript=PF3D7_0622800.1 | gene=PF3D7_0622800 | organism=Plasmodium_falciparum_3D7 | gene_product=leucine--tRNA ligase, putative | transcript_product=leucine--tRNA ligase, putative | location=Pf3D7_06_v3:919685-924028(+) | protein_length=1447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.651"	"5"	"8"	"8"	"8"	"1447"	"170.1"	"6.54"	"26.22"	"8"	"0"	"1.025"	"0.507"	"0.479"	"0.121"	"0.128"	"0.105"	"0.104"	"0.072"	"0.039"	"2811.2"	"2881.7"	"1424.2"	"1346.6"	"339.5"	"358.6"	"295.4"	"293.5"	"202.2"	"110.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3313932142647979074"	"False"	"High"	"IsMasterProtein"	"PF3D7_0936300.1-p1"	"transcript=PF3D7_0936300.1 | gene=PF3D7_0936300 | organism=Plasmodium_falciparum_3D7 | gene_product=ring-exported protein 3 | transcript_product=ring-exported protein 3 | location=Pf3D7_09_v3:1436687-1437981(-) | protein_length=326 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.626"	"11"	"3"	"6"	"3"	"326"	"37.6"	"4.58"	"22.26"	"3"	"0"	"1.061"	"0.510"	"0.726"	"0.480"	"0.430"	"0.183"	"0.072"	"0.039"	"0.025"	"2623.3"	"2783.8"	"1338.2"	"1905.1"	"1259.9"	"1127.6"	"479.9"	"187.7"	"102.3"	"65.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6399649938001593915"	"False"	"High"	"IsMasterProtein"	"PF3D7_0518300.1-p1"	"transcript=PF3D7_0518300.1 | gene=PF3D7_0518300 | organism=Plasmodium_falciparum_3D7 | gene_product=proteasome subunit beta type-1, putative | transcript_product=proteasome subunit beta type-1, putative | location=Pf3D7_05_v3:759831-760998(-) | protein_length=240 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"21.103"	"27"	"6"	"7"	"6"	"240"	"27.3"	"7.08"	"21.80"	"6"	"0"	"1.009"	"0.596"	"0.731"	"0.625"	"0.790"	"0.775"	"0.490"	"0.228"	"0.185"	"1761.3"	"1777.0"	"1049.5"	"1288.0"	"1100.7"	"1391.8"	"1365.8"	"862.8"	"402.4"	"326.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6346737193082163251"	"False"	"High"	"IsMasterProtein"	"PF3D7_1124700.1-p1"	"transcript=PF3D7_1124700.1 | gene=PF3D7_1124700 | organism=Plasmodium_falciparum_3D7 | gene_product=GrpE protein homolog, mitochondrial, putative | transcript_product=GrpE protein homolog, mitochondrial, putative | location=Pf3D7_11_v3:974493-975538(-) | protein_length=301 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"20.736"	"20"	"5"	"6"	"5"	"301"	"35.0"	"8.90"	"22.59"	"5"	"0"	"0.926"	"0.443"	"0.551"	"0.246"	"0.232"	"0.197"	"0.197"	"0.177"	"0.159"	"2465.4"	"2283.8"	"1093.4"	"1359.6"	"605.7"	"570.8"	"484.7"	"486.2"	"437.5"	"391.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
