"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"-1014957153729418312"	"False"	"High"	"IsMasterProtein"	"PF3D7_1368200.1-p1"	"transcript=PF3D7_1368200.1 | gene=PF3D7_1368200 | organism=Plasmodium_falciparum_3D7 | gene_product=ABC transporter E family member 1, putative | transcript_product=ABC transporter E family member 1, putative | location=Pf3D7_13_v3:2713463-2715436(-) | protein_length=619 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.537"	"13"	"10"	"12"	"9"	"619"	"70.2"	"8.85"	"40.55"	"10"	"1"	"1.088"	"1.231"	"0.829"	"0.984"	"0.626"	"0.366"	"0.205"	"0.173"	"0.117"	"3995.3"	"4346.9"	"4917.0"	"3313.8"	"3929.6"	"2502.3"	"1462.9"	"820.8"	"690.7"	"466.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5765125580268522842"	"False"	"High"	"IsMasterProtein"	"PF3D7_0916700.1-p1"	"transcript=PF3D7_0916700.1 | gene=PF3D7_0916700 | organism=Plasmodium_falciparum_3D7 | gene_product=RNA-binding protein musashi, putative | transcript_product=RNA-binding protein musashi, putative | location=Pf3D7_09_v3:696863-698029(-) | protein_length=388 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.508"	"22"	"10"	"17"	"10"	"388"	"45.1"	"6.55"	"50.49"	"10"	"0"	"1.080"	"1.112"	"0.397"	"0.243"	"0.201"	"0.247"	"0.200"	"0.155"	"0.097"	"5004.9"	"5406.9"	"5567.5"	"1985.3"	"1216.3"	"1007.7"	"1234.0"	"1002.5"	"777.8"	"484.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8978996396906553028"	"False"	"High"	"IsMasterProtein"	"PF3D7_1404100.1-p1"	"transcript=PF3D7_1404100.1 | gene=PF3D7_1404100 | organism=Plasmodium_falciparum_3D7 | gene_product=cytochrome c, putative | transcript_product=cytochrome c, putative | location=Pf3D7_14_v3:145134-145649(-) | protein_length=115 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.458"	"50"	"7"	"16"	"7"	"115"	"12.9"	"9.36"	"52.01"	"7"	"0"	"1.085"	"1.271"	"0.919"	"1.181"	"0.928"	"1.146"	"0.952"	"0.813"	"0.711"	"4915.4"	"5334.4"	"6248.9"	"4517.9"	"5805.5"	"4563.1"	"5632.0"	"4677.3"	"3994.7"	"3492.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6614641387832242765"	"False"	"High"	"IsMasterProtein"	"PF3D7_1441100.1-p1"	"transcript=PF3D7_1441100.1 | gene=PF3D7_1441100 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_14_v3:1673386-1674069(-) | protein_length=227 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.352"	"23"	"4"	"10"	"4"	"227"	"26.3"	"3.59"	"44.00"	"4"	"0"	"0.952"	"0.926"	"0.663"	"0.753"	"0.721"	"0.893"	"0.747"	"0.274"	"0.135"	"1464.8"	"1394.8"	"1355.9"	"970.5"	"1102.4"	"1055.6"	"1308.0"	"1093.8"	"401.7"	"198.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8160723948903969896"	"False"	"High"	"IsMasterProtein"	"PF3D7_1407800.1-p1"	"transcript=PF3D7_1407800.1 | gene=PF3D7_1407800 | organism=Plasmodium_falciparum_3D7 | gene_product=plasmepsin IV | transcript_product=plasmepsin IV | location=Pf3D7_14_v3:283086-284435(+) | protein_length=449 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.345"	"13"	"5"	"13"	"5"	"449"	"51.0"	"5.54"	"49.31"	"5"	"0"	"1.135"	"1.273"	"0.792"	"0.641"	"0.233"	"0.162"	"0.117"	"0.109"	"0.068"	"5207.5"	"5908.2"	"6629.0"	"4122.5"	"3336.2"	"1213.9"	"844.2"	"609.5"	"568.1"	"355.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6190796059312745132"	"False"	"High"	"IsMasterProtein"	"PF3D7_1128400.1-p1"	"transcript=PF3D7_1128400.1 | gene=PF3D7_1128400 | organism=Plasmodium_falciparum_3D7 | gene_product=bifunctional farnesyl/geranylgeranyl diphosphate synthase | transcript_product=bifunctional farnesyl/geranylgeranyl diphosphate synthase | location=Pf3D7_11_v3:1104216-1106505(-) | protein_length=376 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.152"	"27"	"10"	"12"	"10"	"376"	"44.4"	"5.52"	"41.05"	"10"	"0"	"1.077"	"0.962"	"0.159"	"0.150"	"0.110"	"0.130"	"0.111"	"0.107"	"0.066"	"4243.0"	"4570.4"	"4082.5"	"676.1"	"636.9"	"466.3"	"553.7"	"469.5"	"454.7"	"280.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4681879489290336199"	"False"	"High"	"IsMasterProtein"	"PF3D7_0821400.1-p1"	"transcript=PF3D7_0821400.1 | gene=PF3D7_0821400 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:965822-966657(+) | protein_length=124 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.128"	"51"	"7"	"16"	"7"	"124"	"14.1"	"9.73"	"52.35"	"7"	"0"	"1.030"	"1.163"	"0.816"	"0.904"	"0.627"	"0.690"	"0.598"	"0.623"	"0.590"	"3901.1"	"4019.1"	"4536.3"	"3181.6"	"3525.3"	"2447.7"	"2693.3"	"2334.7"	"2431.1"	"2301.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4556483574488019312"	"False"	"High"	"IsMasterProtein"	"PF3D7_0527100.1-p1"	"transcript=PF3D7_0527100.1 | gene=PF3D7_0527100 | organism=Plasmodium_falciparum_3D7 | gene_product=ubiquitin-conjugating enzyme E2 N, putative | transcript_product=ubiquitin-conjugating enzyme E2 N, putative | location=Pf3D7_05_v3:1129959-1130754(-) | protein_length=152 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.126"	"48"	"6"	"11"	"5"	"152"	"17.4"	"6.95"	"37.47"	"6"	"0"	"1.161"	"1.289"	"0.548"	"0.376"	"0.265"	"0.299"	"0.240"	"0.220"	"0.148"	"1507.7"	"1750.8"	"1943.7"	"825.8"	"566.3"	"398.9"	"450.9"	"362.4"	"332.0"	"223.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8281951151973706669"	"False"	"High"	"IsMasterProtein"	"PF3D7_0217900.1-p1"	"transcript=PF3D7_0217900.1 | gene=PF3D7_0217900 | organism=Plasmodium_falciparum_3D7 | gene_product=thioesterase/thiol ester dehydrase-isomerase, putative | transcript_product=thioesterase/thiol ester dehydrase-isomerase, putative | location=Pf3D7_02_v3:735438-736997(-) | protein_length=519 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"30.113"	"15"	"9"	"15"	"9"	"519"	"60.6"	"7.93"	"40.70"	"9"	"0"	"1.165"	"1.321"	"0.862"	"0.963"	"0.583"	"0.296"	"0.218"	"0.212"	"0.110"	"2890.1"	"3365.7"	"3819.2"	"2491.7"	"2782.6"	"1684.3"	"854.5"	"629.3"	"613.0"	"318.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6280721578831065633"	"False"	"High"	"IsMasterProtein"	"PF3D7_1317400.1-p1"	"transcript=PF3D7_1317400.1 | gene=PF3D7_1317400 | organism=Plasmodium_falciparum_3D7 | gene_product=zinc finger protein, putative | transcript_product=zinc finger protein, putative | location=Pf3D7_13_v3:733245-733862(+) | protein_length=205 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.892"	"36"	"8"	"19"	"8"	"205"	"23.2"	"9.09"	"61.73"	"8"	"0"	"1.065"	"1.269"	"0.878"	"1.111"	"0.854"	"1.043"	"1.117"	"1.133"	"0.981"	"2424.9"	"2581.9"	"3078.0"	"2128.5"	"2694.5"	"2070.0"	"2528.1"	"2708.0"	"2746.2"	"2379.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"244248335381905990"	"False"	"High"	"IsMasterProtein"	"PF3D7_0715000.1-p1"	"transcript=PF3D7_0715000.1 | gene=PF3D7_0715000 | organism=Plasmodium_falciparum_3D7 | gene_product=4-nitrophenylphosphatase | transcript_product=4-nitrophenylphosphatase | location=Pf3D7_07_v3:673451-674419(+) | protein_length=322 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.841"	"25"	"9"	"9"	"9"	"322"	"36.8"	"6.73"	"28.98"	"9"	"0"	"1.134"	"1.398"	"0.889"	"1.196"	"0.941"	"1.186"	"0.982"	"0.890"	"0.237"	"1487.7"	"1686.8"	"2079.1"	"1322.7"	"1780.0"	"1400.3"	"1763.8"	"1461.4"	"1324.3"	"352.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8279855458584457106"	"False"	"High"	"IsMasterProtein"	"PF3D7_0932200.1-p1"	"transcript=PF3D7_0932200.1 | gene=PF3D7_0932200 | organism=Plasmodium_falciparum_3D7 | gene_product=profilin | transcript_product=profilin | location=Pf3D7_09_v3:1287008-1288372(+) | protein_length=171 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.796"	"30"	"5"	"11"	"5"	"171"	"19.0"	"4.34"	"36.73"	"5"	"0"	"1.142"	"1.250"	"0.653"	"0.301"	"0.172"	"0.208"	"0.193"	"0.199"	"0.112"	"5436.0"	"6206.0"	"6794.6"	"3549.0"	"1636.5"	"936.7"	"1131.1"	"1050.0"	"1079.5"	"611.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5164349502751672299"	"False"	"High"	"IsMasterProtein"	"PF3D7_0822600.1-p1"	"transcript=PF3D7_0822600.1 | gene=PF3D7_0822600 | organism=Plasmodium_falciparum_3D7 | gene_product=protein transport protein SEC23 | transcript_product=protein transport protein SEC23 | location=Pf3D7_08_v3:997055-999529(+) | protein_length=759 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.730"	"10"	"7"	"8"	"7"	"759"	"86.1"	"6.34"	"30.14"	"7"	"0"	"1.083"	"1.077"	"0.340"	"0.466"	"0.286"	"0.179"	"0.152"	"0.128"	"0.077"	"2954.4"	"3198.9"	"3181.3"	"1005.1"	"1378.1"	"845.3"	"529.0"	"449.1"	"376.8"	"226.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"395929275798198207"	"False"	"High"	"IsMasterProtein"	"PF3D7_0904500.1-p1"	"transcript=PF3D7_0904500.1 | gene=PF3D7_0904500 | organism=Plasmodium_falciparum_3D7 | gene_product=prefoldin subunit 4, putative | transcript_product=prefoldin subunit 4, putative | location=Pf3D7_09_v3:210077-210609(+) | protein_length=129 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.714"	"43"	"5"	"11"	"5"	"129"	"15.3"	"4.96"	"30.59"	"5"	"0"	"1.146"	"1.358"	"0.856"	"0.873"	"0.471"	"0.468"	"0.449"	"0.424"	"0.312"	"1375.7"	"1576.6"	"1868.0"	"1178.2"	"1201.0"	"647.5"	"644.3"	"617.3"	"583.3"	"429.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"951291789577341507"	"False"	"High"	"IsMasterProtein"	"PF3D7_0512700.1-p1"	"transcript=PF3D7_0512700.1 | gene=PF3D7_0512700 | organism=Plasmodium_falciparum_3D7 | gene_product=orotate phosphoribosyltransferase | transcript_product=orotate phosphoribosyltransferase | location=Pf3D7_05_v3:546734-547579(-) | protein_length=281 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.510"	"15"	"4"	"10"	"4"	"281"	"33.0"	"7.27"	"33.66"	"4"	"0"	"1.089"	"1.213"	"0.802"	"0.939"	"0.727"	"0.663"	"0.216"	"0.147"	"0.083"	"2584.0"	"2814.0"	"3134.7"	"2071.3"	"2426.2"	"1878.2"	"1714.3"	"557.1"	"378.8"	"214.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6327253071753750180"	"False"	"High"	"IsMasterProtein"	"PF3D7_0513800.1-p1"	"transcript=PF3D7_0513800.1 | gene=PF3D7_0513800 | organism=Plasmodium_falciparum_3D7 | gene_product=ras-related protein Rab-1A | transcript_product=ras-related protein Rab-1A | location=Pf3D7_05_v3:585357-585980(-) | protein_length=207 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.278"	"37"	"7"	"11"	"5"	"207"	"23.8"	"7.33"	"41.68"	"7"	"0"	"1.156"	"1.278"	"0.938"	"1.336"	"1.052"	"0.737"	"0.330"	"0.253"	"0.139"	"1286.1"	"1487.1"	"1643.9"	"1206.0"	"1717.7"	"1352.4"	"948.3"	"424.5"	"325.7"	"179.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3613607960082191990"	"False"	"High"	"IsMasterProtein"	"PF3D7_1325000.1-p1"	"transcript=PF3D7_1325000.1 | gene=PF3D7_1325000 | organism=Plasmodium_falciparum_3D7 | gene_product=U6 snRNA-associated Sm-like protein LSm6, putative | transcript_product=U6 snRNA-associated Sm-like protein LSm6, putative | location=Pf3D7_13_v3:1042855-1043088(-) | protein_length=77 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.217"	"66"	"5"	"15"	"5"	"77"	"8.8"	"4.59"	"52.10"	"5"	"0"	"1.085"	"1.255"	"0.883"	"1.081"	"0.820"	"1.055"	"1.068"	"0.912"	"0.615"	"3347.0"	"3631.6"	"4200.2"	"2955.6"	"3619.6"	"2746.1"	"3530.1"	"3575.8"	"3053.5"	"2059.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6249129637904532644"	"False"	"High"	"IsMasterProtein"	"PF3D7_1302800.1-p1"	"transcript=PF3D7_1302800.1 | gene=PF3D7_1302800 | organism=Plasmodium_falciparum_3D7 | gene_product=40S ribosomal protein S7, putative | transcript_product=40S ribosomal protein S7, putative | location=Pf3D7_13_v3:150783-151635(-) | protein_length=194 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.183"	"40"	"9"	"17"	"9"	"194"	"22.5"	"9.80"	"56.54"	"9"	"0"	"1.113"	"1.301"	"0.733"	"0.726"	"0.160"	"0.174"	"0.134"	"0.111"	"0.055"	"8492.3"	"9456.0"	"11051.3"	"6222.9"	"6165.9"	"1356.7"	"1475.6"	"1136.4"	"946.7"	"467.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"369088150299741047"	"False"	"High"	"IsMasterProtein"	"PF3D7_1338200.1-p1"	"transcript=PF3D7_1338200.1 | gene=PF3D7_1338200 | organism=Plasmodium_falciparum_3D7 | gene_product=60S ribosomal protein L6, putative | transcript_product=60S ribosomal protein L6, putative | location=Pf3D7_13_v3:1545070-1545735(-) | protein_length=221 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.182"	"24"	"6"	"19"	"6"	"221"	"25.5"	"10.10"	"50.71"	"6"	"0"	"1.044"	"1.232"	"0.798"	"0.844"	"0.311"	"0.282"	"0.228"	"0.187"	"0.088"	"7090.9"	"7399.4"	"8737.7"	"5655.0"	"5987.7"	"2206.9"	"2001.6"	"1613.4"	"1325.1"	"627.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3269783542240194195"	"False"	"High"	"IsMasterProtein"	"PF3D7_1426200.1-p1"	"transcript=PF3D7_1426200.1 | gene=PF3D7_1426200 | organism=Plasmodium_falciparum_3D7 | gene_product=protein arginine N-methyltransferase 1 | transcript_product=protein arginine N-methyltransferase 1 | location=Pf3D7_14_v3:1021652-1022857(-) | protein_length=401 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.161"	"19"	"8"	"13"	"8"	"401"	"47.4"	"6.54"	"43.25"	"8"	"0"	"1.117"	"1.245"	"0.601"	"0.218"	"0.158"	"0.169"	"0.145"	"0.128"	"0.099"	"4935.6"	"5510.7"	"6146.1"	"2964.1"	"1075.0"	"777.4"	"835.0"	"716.4"	"632.5"	"487.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-2400561942714257792"	"False"	"High"	"IsMasterProtein"	"PF3D7_1353100.1-p1"	"transcript=PF3D7_1353100.1 | gene=PF3D7_1353100 | organism=Plasmodium_falciparum_3D7 | gene_product=Plasmodium exported protein, unknown function | transcript_product=Plasmodium exported protein, unknown function | location=Pf3D7_13_v3:2124272-2125270(-) | protein_length=285 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.018"	"24"	"7"	"15"	"7"	"285"	"32.8"	"9.19"	"40.14"	"7"	"0"	"0.978"	"1.090"	"0.791"	"0.828"	"0.524"	"0.499"	"0.504"	"0.470"	"0.308"	"3451.1"	"3376.6"	"3760.6"	"2731.4"	"2856.5"	"1809.7"	"1722.7"	"1740.7"	"1623.6"	"1063.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8263246942056060806"	"False"	"High"	"IsMasterProtein"	"PF3D7_1363400.1-p1"	"transcript=PF3D7_1363400.1 | gene=PF3D7_1363400 | organism=Plasmodium_falciparum_3D7 | gene_product=polyubiquitin binding protein, putative | transcript_product=polyubiquitin binding protein, putative | location=Pf3D7_13_v3:2543644-2546483(-) | protein_length=905 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"29.011"	"9"	"8"	"10"	"8"	"905"	"107.5"	"7.37"	"33.01"	"8"	"0"	"1.045"	"1.136"	"0.563"	"0.215"	"0.156"	"0.166"	"0.156"	"0.144"	"0.101"	"2335.0"	"2439.1"	"2652.4"	"1313.5"	"502.0"	"364.3"	"387.5"	"363.3"	"336.3"	"236.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"9097312493328060205"	"False"	"High"	"IsMasterProtein"	"PF3D7_1453700.1-p1"	"transcript=PF3D7_1453700.1 | gene=PF3D7_1453700 | organism=Plasmodium_falciparum_3D7 | gene_product=HSP90 co-chaperone p23 | transcript_product=HSP90 co-chaperone p23 | location=Pf3D7_14_v3:2207027-2208320(+) | protein_length=275 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.960"	"17"	"4"	"18"	"4"	"275"	"30.5"	"4.37"	"53.56"	"4"	"0"	"1.154"	"1.206"	"0.549"	"0.297"	"0.172"	"0.204"	"0.180"	"0.163"	"0.078"	"7664.1"	"8847.9"	"9241.2"	"4206.0"	"2273.6"	"1318.7"	"1562.0"	"1379.6"	"1246.5"	"601.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4465788460023969159"	"False"	"High"	"IsMasterProtein"	"PF3D7_1342800.1-p1"	"transcript=PF3D7_1342800.1 | gene=PF3D7_1342800 | organism=Plasmodium_falciparum_3D7 | gene_product=phosphoenolpyruvate carboxykinase | transcript_product=phosphoenolpyruvate carboxykinase | location=Pf3D7_13_v3:1679693-1681444(+) | protein_length=583 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.950"	"14"	"8"	"12"	"8"	"583"	"66.2"	"6.44"	"37.69"	"8"	"0"	"1.100"	"1.278"	"0.880"	"1.030"	"0.498"	"0.346"	"0.361"	"0.287"	"0.150"	"1996.7"	"2196.5"	"2551.5"	"1756.8"	"2056.3"	"994.5"	"690.7"	"720.3"	"574.0"	"300.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1884203090079448128"	"False"	"High"	"IsMasterProtein"	"PF3D7_0907700.1-p1"	"transcript=PF3D7_0907700.1 | gene=PF3D7_0907700 | organism=Plasmodium_falciparum_3D7 | gene_product=proteasome activator 28 | transcript_product=proteasome activator 28 | location=Pf3D7_09_v3:364069-364908(-) | protein_length=279 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.933"	"25"	"7"	"12"	"7"	"279"	"33.1"	"6.76"	"41.73"	"7"	"0"	"1.081"	"1.254"	"0.875"	"1.005"	"0.774"	"0.815"	"0.440"	"0.302"	"0.196"	"1765.6"	"1909.4"	"2214.9"	"1545.1"	"1774.9"	"1367.2"	"1439.5"	"777.0"	"532.6"	"346.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4611828790488997004"	"False"	"High"	"IsMasterProtein"	"PF3D7_1407500.1-p1"	"transcript=PF3D7_1407500.1 | gene=PF3D7_1407500 | organism=Plasmodium_falciparum_3D7 | gene_product=multifunctional methyltransferase subunit TRM112, putative | transcript_product=multifunctional methyltransferase subunit TRM112, putative | location=Pf3D7_14_v3:269881-270927(+) | protein_length=125 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.923"	"52"	"6"	"8"	"6"	"125"	"14.2"	"5.45"	"28.03"	"6"	"0"	"1.091"	"1.201"	"0.600"	"0.469"	"0.316"	"0.366"	"0.372"	"0.323"	"0.145"	"2376.4"	"2591.7"	"2854.9"	"1426.5"	"1114.3"	"750.6"	"870.9"	"884.4"	"768.0"	"344.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3482557131372099904"	"False"	"High"	"IsMasterProtein"	"PF3D7_0213100.1-p1"	"transcript=PF3D7_0213100.1 | gene=PF3D7_0213100 | organism=Plasmodium_falciparum_3D7 | gene_product=protein SIS1 | transcript_product=protein SIS1 | location=Pf3D7_02_v3:537789-539420(+) | protein_length=328 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.877"	"19"	"6"	"10"	"6"	"328"	"37.3"	"8.79"	"34.20"	"6"	"0"	"1.157"	"1.068"	"0.415"	"0.357"	"0.290"	"0.359"	"0.301"	"0.229"	"0.133"	"4022.2"	"4654.5"	"4293.9"	"1667.9"	"1434.6"	"1166.4"	"1444.4"	"1212.3"	"920.9"	"535.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-3792461260417300337"	"False"	"High"	"IsMasterProtein"	"PF3D7_0532100.1-p1"	"transcript=PF3D7_0532100.1 | gene=PF3D7_0532100 | organism=Plasmodium_falciparum_3D7 | gene_product=early transcribed membrane protein 5 | transcript_product=early transcribed membrane protein 5 | location=Pf3D7_05_v3:1301224-1301769(+) | protein_length=181 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"28.873"	"17"	"2"	"9"	"2"	"181"	"19.0"	"5.41"	"35.29"	"2"	"0"	"0.925"	"1.230"	"0.775"	"1.122"	"0.951"	"1.719"	"2.033"	"2.136"	"2.610"	"1043.3"	"964.9"	"1283.1"	"809.0"	"1170.5"	"992.3"	"1793.8"	"2120.9"	"2229.0"	"2722.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
