"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Sequest HT: Sequest HT"	"# Peptides (by Search Engine): Sequest HT"	"# Razor Peptides"	"Abundance Ratio: (127N) / (126)"	"Abundance Ratio: (127C) / (126)"	"Abundance Ratio: (128N) / (126)"	"Abundance Ratio: (128C) / (126)"	"Abundance Ratio: (129N) / (126)"	"Abundance Ratio: (129C) / (126)"	"Abundance Ratio: (130N) / (126)"	"Abundance Ratio: (130C) / (126)"	"Abundance Ratio: (131) / (126)"	"Abundances (Grouped): 126"	"Abundances (Grouped): 127N"	"Abundances (Grouped): 127C"	"Abundances (Grouped): 128N"	"Abundances (Grouped): 128C"	"Abundances (Grouped): 129N"	"Abundances (Grouped): 129C"	"Abundances (Grouped): 130N"	"Abundances (Grouped): 130C"	"Abundances (Grouped): 131"	"Abundances (Grouped) CV [%]: 126"	"Abundances (Grouped) CV [%]: 127N"	"Abundances (Grouped) CV [%]: 127C"	"Abundances (Grouped) CV [%]: 128N"	"Abundances (Grouped) CV [%]: 128C"	"Abundances (Grouped) CV [%]: 129N"	"Abundances (Grouped) CV [%]: 129C"	"Abundances (Grouped) CV [%]: 130N"	"Abundances (Grouped) CV [%]: 130C"	"Abundances (Grouped) CV [%]: 131"	"Found in Sample: [S1] F1: 126, Sample"	"Found in Sample: [S2] F1: 127N, Sample"	"Found in Sample: [S3] F1: 127C, Sample"	"Found in Sample: [S4] F1: 128N, Sample"	"Found in Sample: [S5] F1: 128C, Sample"	"Found in Sample: [S6] F1: 129N, Sample"	"Found in Sample: [S7] F1: 129C, Sample"	"Found in Sample: [S8] F1: 130N, Sample"	"Found in Sample: [S9] F1: 130C, Sample"	"Found in Sample: [S10] F1: 131, Sample"	"# Protein Groups"	"Modifications"
"1528631166974811599"	"False"	"High"	"IsMasterProtein"	"PF3D7_1117100.1-p1"	"transcript=PF3D7_1117100.1 | gene=PF3D7_1117100 | organism=Plasmodium_falciparum_3D7 | gene_product=ubiquitin carboxyl-terminal hydrolase UCH54 | transcript_product=ubiquitin carboxyl-terminal hydrolase UCH54 | location=Pf3D7_11_v3:652579-653976(+) | protein_length=465 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.239"	"23"	"9"	"11"	"9"	"465"	"54.4"	"5.64"	"34.14"	"9"	"0"	"1.309"	"1.159"	"0.668"	"0.315"	"0.250"	"0.242"	"0.206"	"0.143"	"0.099"	"2668.9"	"3494.9"	"3092.2"	"1782.1"	"841.6"	"666.4"	"645.9"	"550.8"	"381.2"	"263.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6249129637904532644"	"False"	"High"	"IsMasterProtein"	"PF3D7_1302800.1-p1"	"transcript=PF3D7_1302800.1 | gene=PF3D7_1302800 | organism=Plasmodium_falciparum_3D7 | gene_product=40S ribosomal protein S7, putative | transcript_product=40S ribosomal protein S7, putative | location=Pf3D7_13_v3:150783-151635(-) | protein_length=194 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.230"	"39"	"9"	"19"	"9"	"194"	"22.5"	"9.80"	"59.01"	"9"	"0"	"1.345"	"1.410"	"0.986"	"0.957"	"0.213"	"0.187"	"0.171"	"0.122"	"0.078"	"8663.5"	"11650.5"	"12215.8"	"8542.6"	"8291.0"	"1841.5"	"1620.6"	"1478.2"	"1057.1"	"672.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1085173544230078569"	"False"	"High"	"IsMasterProtein"	"PF3D7_1021900.1-p1"	"transcript=PF3D7_1021900.1 | gene=PF3D7_1021900 | organism=Plasmodium_falciparum_3D7 | gene_product=PHAX domain-containing protein, putative | transcript_product=PHAX domain-containing protein, putative | location=Pf3D7_10_v3:905473-912345(-) | protein_length=2290 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.229"	"5"	"12"	"15"	"11"	"2290"	"267.2"	"9.26"	"42.00"	"12"	"1"	"1.337"	"1.195"	"0.802"	"0.734"	"0.622"	"0.462"	"0.442"	"0.348"	"0.279"	"3071.0"	"4105.4"	"3670.9"	"2464.4"	"2254.0"	"1908.8"	"1418.6"	"1357.2"	"1068.8"	"856.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5392433817447468957"	"False"	"High"	"IsMasterProtein"	"PF3D7_1353800.1-p1"	"transcript=PF3D7_1353800.1 | gene=PF3D7_1353800 | organism=Plasmodium_falciparum_3D7 | gene_product=proteasome subunit alpha type-4, putative | transcript_product=proteasome subunit alpha type-4, putative | location=Pf3D7_13_v3:2151402-2152373(-) | protein_length=246 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.073"	"28"	"7"	"17"	"7"	"246"	"27.9"	"6.10"	"61.35"	"7"	"0"	"1.355"	"1.359"	"1.152"	"1.286"	"1.059"	"1.228"	"0.805"	"0.211"	"0.218"	"5326.8"	"7219.1"	"7238.4"	"6136.4"	"6850.2"	"5642.7"	"6543.5"	"4290.0"	"1126.3"	"1163.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-7998415495504301144"	"False"	"High"	"IsMasterProtein"	"PF3D7_1019400.1-p1"	"transcript=PF3D7_1019400.1 | gene=PF3D7_1019400 | organism=Plasmodium_falciparum_3D7 | gene_product=60S ribosomal protein L30e, putative | transcript_product=60S ribosomal protein L30e, putative | location=Pf3D7_10_v3:786503-787008(+) | protein_length=108 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.070"	"48"	"4"	"13"	"4"	"108"	"11.8"	"9.39"	"45.90"	"4"	"0"	"1.338"	"1.396"	"1.005"	"1.013"	"0.243"	"0.253"	"0.217"	"0.153"	"0.109"	"3396.1"	"4543.3"	"4739.5"	"3414.1"	"3439.0"	"824.6"	"858.5"	"738.1"	"519.9"	"368.9"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"329732408987125852"	"False"	"High"	"IsMasterProtein"	"PF3D7_0818500.1-p1"	"transcript=PF3D7_0818500.1 | gene=PF3D7_0818500 | organism=Plasmodium_falciparum_3D7 | gene_product=zinc finger protein, putative | transcript_product=zinc finger protein, putative | location=Pf3D7_08_v3:842317-843215(+) | protein_length=191 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"36.007"	"40"	"7"	"13"	"7"	"191"	"22.2"	"6.86"	"44.21"	"7"	"0"	"1.331"	"1.364"	"1.142"	"1.291"	"1.073"	"1.225"	"1.121"	"0.894"	"0.755"	"2133.1"	"2838.8"	"2910.3"	"2436.1"	"2752.9"	"2288.4"	"2612.8"	"2390.7"	"1907.3"	"1611.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6757931261666352905"	"False"	"High"	"IsMasterProtein"	"PF3D7_1457300.1-p1"	"transcript=PF3D7_1457300.1 | gene=PF3D7_1457300 | organism=Plasmodium_falciparum_3D7 | gene_product=MA3 domain-containing protein, putative | transcript_product=MA3 domain-containing protein, putative | location=Pf3D7_14_v3:2346178-2348097(-) | protein_length=639 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"35.782"	"15"	"11"	"17"	"11"	"639"	"75.9"	"5.00"	"50.67"	"11"	"0"	"1.332"	"1.223"	"0.801"	"0.203"	"0.167"	"0.164"	"0.141"	"0.120"	"0.078"	"6370.5"	"8488.1"	"7792.0"	"5103.8"	"1295.9"	"1060.9"	"1042.5"	"896.6"	"765.7"	"494.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8897274622956747623"	"False"	"High"	"IsMasterProtein"	"PF3D7_0731100.1-p1"	"transcript=PF3D7_0731100.1 | gene=PF3D7_0731100 | organism=Plasmodium_falciparum_3D7 | gene_product=EMP1-trafficking protein | transcript_product=EMP1-trafficking protein | location=Pf3D7_07_v3:1338959-1341790(+) | protein_length=890 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"35.770"	"15"	"12"	"12"	"12"	"890"	"103.0"	"6.95"	"40.15"	"12"	"0"	"1.376"	"1.387"	"1.006"	"1.012"	"0.730"	"0.456"	"0.373"	"0.273"	"0.239"	"1875.7"	"2580.5"	"2600.9"	"1886.3"	"1898.9"	"1369.9"	"855.5"	"699.9"	"511.3"	"448.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-9210262871725167431"	"False"	"High"	"IsMasterProtein"	"PF3D7_0814200.1-p1"	"transcript=PF3D7_0814200.1 | gene=PF3D7_0814200 | organism=Plasmodium_falciparum_3D7 | gene_product=DNA/RNA-binding protein Alba 1 | transcript_product=DNA/RNA-binding protein Alba 1 | location=Pf3D7_08_v3:687340-688086(+) | protein_length=248 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"35.671"	"26"	"7"	"20"	"7"	"248"	"27.2"	"10.58"	"52.80"	"7"	"0"	"1.307"	"1.315"	"0.922"	"0.500"	"0.148"	"0.127"	"0.110"	"0.080"	"0.059"	"8365.1"	"10936.8"	"11002.3"	"7711.7"	"4186.4"	"1239.2"	"1061.3"	"919.5"	"668.5"	"497.1"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5779738261519759122"	"False"	"High"	"IsMasterProtein"	"PF3D7_0204500.1-p1"	"transcript=PF3D7_0204500.1 | gene=PF3D7_0204500 | organism=Plasmodium_falciparum_3D7 | gene_product=aspartate transaminase | transcript_product=aspartate transaminase | location=Pf3D7_02_v3:198353-199570(-) | protein_length=405 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.675"	"22"	"10"	"14"	"10"	"405"	"47.0"	"6.83"	"40.70"	"10"	"0"	"1.304"	"1.408"	"1.207"	"1.338"	"0.975"	"0.539"	"0.250"	"0.149"	"0.099"	"4141.9"	"5402.0"	"5830.1"	"4998.1"	"5540.9"	"4038.2"	"2233.8"	"1035.3"	"615.5"	"411.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5705987737419704149"	"False"	"High"	"IsMasterProtein"	"PF3D7_1219100.1-p1"	"transcript=PF3D7_1219100.1 | gene=PF3D7_1219100 | organism=Plasmodium_falciparum_3D7 | gene_product=clathrin heavy chain, putative | transcript_product=clathrin heavy chain, putative | location=Pf3D7_12_v3:757649-763642(+) | protein_length=1997 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.656"	"7"	"14"	"15"	"14"	"1997"	"232.8"	"6.39"	"38.63"	"14"	"0"	"1.306"	"1.167"	"0.419"	"0.371"	"0.291"	"0.303"	"0.281"	"0.222"	"0.146"	"3390.5"	"4428.5"	"3955.3"	"1422.0"	"1257.4"	"987.6"	"1025.7"	"951.8"	"752.6"	"495.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8081037208528018688"	"False"	"High"	"IsMasterProtein"	"PF3D7_1146000.1-p1"	"transcript=PF3D7_1146000.1 | gene=PF3D7_1146000 | organism=Plasmodium_falciparum_3D7 | gene_product=ribosome assembly protein 4, putative | transcript_product=ribosome assembly protein 4, putative | location=Pf3D7_11_v3:1821032-1822969(-) | protein_length=645 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.656"	"16"	"9"	"10"	"9"	"645"	"73.1"	"7.59"	"33.01"	"9"	"0"	"1.298"	"1.124"	"0.821"	"0.724"	"0.334"	"0.297"	"0.201"	"0.171"	"0.125"	"1491.4"	"1935.9"	"1675.7"	"1223.8"	"1079.2"	"497.4"	"442.9"	"300.4"	"255.0"	"185.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1884203090079448128"	"False"	"High"	"IsMasterProtein"	"PF3D7_0907700.1-p1"	"transcript=PF3D7_0907700.1 | gene=PF3D7_0907700 | organism=Plasmodium_falciparum_3D7 | gene_product=proteasome activator 28 | transcript_product=proteasome activator 28 | location=Pf3D7_09_v3:364069-364908(-) | protein_length=279 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.654"	"30"	"9"	"18"	"9"	"279"	"33.1"	"6.76"	"50.31"	"9"	"0"	"1.304"	"1.326"	"1.068"	"1.177"	"0.920"	"0.885"	"0.450"	"0.272"	"0.187"	"2934.0"	"3825.9"	"3890.1"	"3133.2"	"3453.4"	"2699.6"	"2595.5"	"1320.8"	"797.9"	"549.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"993994374128153982"	"False"	"High"	"IsMasterProtein"	"PF3D7_1427500.1-p1"	"transcript=PF3D7_1427500.1 | gene=PF3D7_1427500 | organism=Plasmodium_falciparum_3D7 | gene_product=DNA mismatch repair protein MSH2, putative | transcript_product=DNA mismatch repair protein MSH2, putative | location=Pf3D7_14_v3:1081773-1084208(+) | protein_length=811 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.512"	"11"	"9"	"11"	"9"	"811"	"94.7"	"7.30"	"33.54"	"9"	"0"	"1.414"	"1.141"	"0.569"	"0.305"	"0.242"	"0.242"	"0.209"	"0.158"	"0.127"	"3363.0"	"4756.5"	"3837.8"	"1912.8"	"1026.0"	"814.4"	"812.9"	"703.1"	"531.0"	"428.7"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6650510299748666197"	"False"	"High"	"IsMasterProtein"	"PF3D7_0814900.1-p1"	"transcript=PF3D7_0814900.1 | gene=PF3D7_0814900 | organism=Plasmodium_falciparum_3D7 | gene_product=superoxide dismutase [Fe] | transcript_product=superoxide dismutase [Fe] | location=Pf3D7_08_v3:708228-708824(+) | protein_length=198 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.465"	"21"	"4"	"14"	"4"	"198"	"22.7"	"6.79"	"46.57"	"4"	"0"	"1.343"	"1.401"	"1.243"	"1.400"	"1.208"	"1.384"	"1.158"	"0.772"	"0.417"	"3270.5"	"4391.8"	"4582.5"	"4063.8"	"4578.2"	"3949.3"	"4525.0"	"3786.6"	"2524.3"	"1362.2"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6121710496894372718"	"False"	"High"	"IsMasterProtein"	"PF3D7_1239600.1-p1"	"transcript=PF3D7_1239600.1 | gene=PF3D7_1239600 | organism=Plasmodium_falciparum_3D7 | gene_product=hydroxyethylthiazole kinase | transcript_product=hydroxyethylthiazole kinase | location=Pf3D7_12_v3:1652936-1653844(-) | protein_length=302 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.360"	"25"	"6"	"8"	"6"	"302"	"33.9"	"8.63"	"29.16"	"6"	"0"	"1.364"	"1.418"	"1.207"	"1.229"	"0.871"	"0.889"	"0.799"	"0.665"	"0.486"	"2648.9"	"3613.4"	"3757.0"	"3197.0"	"3254.2"	"2307.4"	"2356.0"	"2117.6"	"1762.2"	"1287.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"951291789577341507"	"False"	"High"	"IsMasterProtein"	"PF3D7_0512700.1-p1"	"transcript=PF3D7_0512700.1 | gene=PF3D7_0512700 | organism=Plasmodium_falciparum_3D7 | gene_product=orotate phosphoribosyltransferase | transcript_product=orotate phosphoribosyltransferase | location=Pf3D7_05_v3:546734-547579(-) | protein_length=281 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.223"	"25"	"8"	"15"	"8"	"281"	"33.0"	"7.27"	"38.84"	"8"	"0"	"1.330"	"1.347"	"1.033"	"1.119"	"0.792"	"0.651"	"0.195"	"0.104"	"0.062"	"3932.1"	"5230.0"	"5296.9"	"4061.0"	"4399.2"	"3115.6"	"2561.0"	"768.0"	"408.5"	"242.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4681879489290336199"	"False"	"High"	"IsMasterProtein"	"PF3D7_0821400.1-p1"	"transcript=PF3D7_0821400.1 | gene=PF3D7_0821400 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_08_v3:965822-966657(+) | protein_length=124 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.093"	"50"	"7"	"18"	"7"	"124"	"14.1"	"9.73"	"59.99"	"7"	"0"	"1.291"	"1.353"	"1.145"	"0.991"	"0.666"	"0.525"	"0.511"	"0.497"	"0.573"	"5244.2"	"6769.5"	"7094.3"	"6003.4"	"5196.9"	"3491.9"	"2754.8"	"2680.3"	"2605.0"	"3006.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2756184917596773767"	"False"	"High"	"IsMasterProtein"	"PF3D7_1135400.1-p1"	"transcript=PF3D7_1135400.1 | gene=PF3D7_1135400 | organism=Plasmodium_falciparum_3D7 | gene_product=HotDog domain-containing protein, putative | transcript_product=HotDog domain-containing protein, putative | location=Pf3D7_11_v3:1384378-1385115(-) | protein_length=245 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"34.005"	"36"	"9"	"14"	"9"	"245"	"28.5"	"8.70"	"44.09"	"9"	"0"	"1.459"	"1.341"	"1.060"	"1.070"	"0.906"	"0.611"	"0.330"	"0.169"	"0.111"	"4699.0"	"6855.4"	"6300.2"	"4980.5"	"5026.3"	"4255.2"	"2872.2"	"1552.8"	"792.4"	"520.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"4037282242874605111"	"False"	"High"	"IsMasterProtein"	"PF3D7_0112000.1-p1"	"transcript=PF3D7_0112000.1 | gene=PF3D7_0112000 | organism=Plasmodium_falciparum_3D7 | gene_product=TatD-like deoxyribonuclease | transcript_product=TatD-like deoxyribonuclease | location=Pf3D7_01_v3:450831-453118(-) | protein_length=447 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.864"	"22"	"10"	"13"	"10"	"447"	"52.9"	"8.76"	"42.80"	"10"	"0"	"1.301"	"1.295"	"0.998"	"0.938"	"0.643"	"0.298"	"0.205"	"0.144"	"0.092"	"4173.9"	"5429.6"	"5403.7"	"4165.1"	"3913.5"	"2684.0"	"1244.3"	"856.7"	"601.2"	"385.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6151106535829034541"	"False"	"High"	"IsMasterProtein"	"PF3D7_0819900.1-p1"	"transcript=PF3D7_0819900.1 | gene=PF3D7_0819900 | organism=Plasmodium_falciparum_3D7 | gene_product=U6 snRNA-associated Sm-like protein LSm3, putative | transcript_product=U6 snRNA-associated Sm-like protein LSm3, putative | location=Pf3D7_08_v3:899004-899657(-) | protein_length=91 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.850"	"59"	"5"	"11"	"5"	"91"	"10.7"	"5.26"	"31.57"	"5"	"0"	"1.336"	"1.386"	"1.143"	"1.240"	"0.900"	"1.043"	"0.985"	"0.621"	"0.426"	"2496.0"	"3335.9"	"3459.2"	"2853.9"	"3095.5"	"2246.4"	"2604.1"	"2459.3"	"1549.2"	"1063.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-8146615371061238829"	"False"	"High"	"IsMasterProtein"	"PF3D7_1128100.1-p1"	"transcript=PF3D7_1128100.1 | gene=PF3D7_1128100 | organism=Plasmodium_falciparum_3D7 | gene_product=prefoldin subunit 5, putative | transcript_product=prefoldin subunit 5, putative | location=Pf3D7_11_v3:1094909-1095931(-) | protein_length=248 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.283"	"40"	"11"	"17"	"11"	"248"	"29.1"	"5.40"	"49.99"	"11"	"0"	"1.346"	"1.318"	"1.039"	"0.925"	"0.312"	"0.243"	"0.202"	"0.148"	"0.102"	"7545.6"	"10152.9"	"9943.7"	"7842.0"	"6979.4"	"2355.3"	"1830.0"	"1522.9"	"1118.1"	"771.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-6140756897897556833"	"False"	"High"	"IsMasterProtein"	"PF3D7_1032100.1-p1"	"transcript=PF3D7_1032100.1 | gene=PF3D7_1032100 | organism=Plasmodium_falciparum_3D7 | gene_product=mRNA-decapping enzyme subunit 1, putative | transcript_product=mRNA-decapping enzyme subunit 1, putative | location=Pf3D7_10_v3:1293499-1297071(+) | protein_length=1190 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.273"	"10"	"11"	"16"	"10"	"1190"	"137.9"	"7.50"	"40.11"	"11"	"2"	"1.289"	"1.209"	"0.841"	"0.607"	"0.512"	"0.412"	"0.397"	"0.294"	"0.238"	"2876.0"	"3706.4"	"3476.7"	"2417.8"	"1746.0"	"1473.0"	"1186.0"	"1140.9"	"845.2"	"685.6"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"8978996396906553028"	"False"	"High"	"IsMasterProtein"	"PF3D7_1404100.1-p1"	"transcript=PF3D7_1404100.1 | gene=PF3D7_1404100 | organism=Plasmodium_falciparum_3D7 | gene_product=cytochrome c, putative | transcript_product=cytochrome c, putative | location=Pf3D7_14_v3:145134-145649(-) | protein_length=115 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.182"	"58"	"8"	"13"	"8"	"115"	"12.9"	"9.36"	"44.12"	"8"	"0"	"1.270"	"1.417"	"1.180"	"1.322"	"1.060"	"1.249"	"0.973"	"0.723"	"0.619"	"4171.2"	"5299.1"	"5909.4"	"4923.5"	"5514.2"	"4421.3"	"5209.7"	"4059.3"	"3015.9"	"2583.4"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3888162554099819177"	"False"	"High"	"IsMasterProtein"	"PF3D7_1206800.1-p1"	"transcript=PF3D7_1206800.1 | gene=PF3D7_1206800 | organism=Plasmodium_falciparum_3D7 | gene_product=conserved Plasmodium protein, unknown function | transcript_product=conserved Plasmodium protein, unknown function | location=Pf3D7_12_v3:308214-310397(+) | protein_length=727 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"33.062"	"12"	"9"	"10"	"9"	"727"	"86.3"	"6.57"	"34.02"	"9"	"0"	"1.372"	"1.086"	"0.516"	"0.230"	"0.166"	"0.158"	"0.153"	"0.127"	"0.078"	"4665.9"	"6400.5"	"5066.0"	"2407.6"	"1072.1"	"775.5"	"735.3"	"712.7"	"594.6"	"363.5"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"6687008200139312266"	"False"	"High"	"IsMasterProtein"	"PF3D7_0904000.1-p1"	"transcript=PF3D7_0904000.1 | gene=PF3D7_0904000 | organism=Plasmodium_falciparum_3D7 | gene_product=GTPase-activating protein, putative | transcript_product=GTPase-activating protein, putative | location=Pf3D7_09_v3:187342-188622(-) | protein_length=426 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"32.873"	"27"	"14"	"22"	"14"	"426"	"50.3"	"4.91"	"63.42"	"14"	"0"	"1.302"	"1.223"	"0.553"	"0.222"	"0.174"	"0.163"	"0.142"	"0.110"	"0.078"	"10422.4"	"13566.1"	"12743.9"	"5764.1"	"2309.8"	"1811.5"	"1702.8"	"1484.1"	"1142.2"	"812.3"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-5526265785719192285"	"False"	"High"	"IsMasterProtein"	"PF3D7_1334300.1-p1"	"transcript=PF3D7_1334300.1 | gene=PF3D7_1334300 | organism=Plasmodium_falciparum_3D7 | gene_product=MSP7-like protein | transcript_product=MSP7-like protein | location=Pf3D7_13_v3:1400897-1402276(-) | protein_length=459 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"32.809"	"27"	"10"	"14"	"10"	"459"	"54.3"	"4.36"	"40.95"	"10"	"0"	"1.407"	"1.498"	"1.345"	"1.531"	"1.112"	"0.997"	"1.119"	"1.069"	"1.100"	"1685.0"	"2370.5"	"2524.3"	"2265.7"	"2579.5"	"1874.1"	"1679.4"	"1885.0"	"1801.1"	"1853.8"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"5420043422905414250"	"False"	"High"	"IsMasterProtein"	"PF3D7_1368100.1-p1"	"transcript=PF3D7_1368100.1 | gene=PF3D7_1368100 | organism=Plasmodium_falciparum_3D7 | gene_product=26S proteasome regulatory subunit RPN11, putative | transcript_product=26S proteasome regulatory subunit RPN11, putative | location=Pf3D7_13_v3:2710406-2711718(-) | protein_length=311 | sequence_SO=chromosome | SO=protein_coding_gene | is_pseudo=false"	"0.000"	"32.674"	"24"	"8"	"14"	"8"	"311"	"35.2"	"6.73"	"42.15"	"8"	"0"	"1.409"	"1.249"	"0.865"	"0.380"	"0.249"	"0.245"	"0.238"	"0.184"	"0.123"	"5921.7"	"8344.9"	"7393.7"	"5121.6"	"2247.9"	"1475.9"	"1451.3"	"1411.0"	"1088.8"	"726.0"	""	""	""	""	""	""	""	""	""	""	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
